"Manuscript H-ID","Manuscript Record Title","Holding Institution H-ID","Holding Institution Record Title","Holding Institution Record Title","Call number","IIIF Manifest Link(s)"
16178,"Nuremberg, Stadtbibliothek, Cent. VII 11a",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 11a",https://online-service.nuernberg.de/viewer/api/v1/records/07117095/manifest/
16179,"Admont Stiftsbibliothek, Admont Ms.650",122,"Admont Stiftsbibliothek","Admont Stiftsbibliothek","Admont Ms.650",https://manuscripta.at/diglit/iiif/AT1000-650/manifest.json
16181,"Nuremberg, Stadtbibliothek, Cent. VII 12",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 12",https://online-service.nuernberg.de/viewer/api/v1/records/07075473/manifest/
16182,"Nuremberg, Stadtbibliothek, Cent. VII 13",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 13",https://online-service.nuernberg.de/viewer/api/v1/records/07117098/manifest/
16183,"Nuremberg, Stadtbibliothek, Cent. VII 16",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 16",https://online-service.nuernberg.de/viewer/api/v1/records/07109835/manifest/
16184,"Nuremberg, Stadtbibliothek, Cent. VII 20",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 20",https://online-service.nuernberg.de/viewer/api/v1/records/07086491/manifest/
16185,"Nuremberg, Stadtbibliothek, Cent. VII 21",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 21",https://online-service.nuernberg.de/viewer/api/v1/records/07116262/manifest/
16186,"Nuremberg, Stadtbibliothek, Cent. VII 25",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 25",https://online-service.nuernberg.de/viewer/api/v1/records/07117116/manifest/
16187,"Nuremberg, Stadtbibliothek, Cent. VII 29",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 29",https://online-service.nuernberg.de/viewer/api/v1/records/07117132/manifest/
16188,"Nuremberg, Stadtbibliothek, Cent. VII 31",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 31",https://online-service.nuernberg.de/viewer/api/v1/records/07117135/manifest/
16189,"Nuremberg, Stadtbibliothek, Cent. VII 34",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 34",https://online-service.nuernberg.de/viewer/api/v1/records/07117141/manifest/
16190,"Nuremberg, Stadtbibliothek, Cent. VII 35",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 35",https://online-service.nuernberg.de/viewer/api/v1/records/07116743/manifest/
16192,"Nuremberg, Stadtbibliothek, Cent. VII 39",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 39",https://online-service.nuernberg.de/viewer/api/v1/records/07119216/manifest/
16194,"Nuremberg, Stadtbibliothek, Cent. VII 45",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 45",https://online-service.nuernberg.de/viewer/api/v1/records/07119219/manifest/
16195,"Nuremberg, Stadtbibliothek, Cent. VII 49",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 49",https://online-service.nuernberg.de/viewer/api/v1/records/07119288/manifest/
16196,"Nuremberg, Stadtbibliothek, Cent. VII 50",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 50",https://online-service.nuernberg.de/viewer/api/v1/records/07119293/manifest/
16197,"Nuremberg, Stadtbibliothek, Cent. VII 56",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 56",https://online-service.nuernberg.de/viewer/api/v1/records/07119333/manifest/
16198,"Nuremberg, Stadtbibliothek, Cent. VII 57",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 57",https://online-service.nuernberg.de/viewer/api/v1/records/07130351/manifest/
16199,"Nuremberg, Stadtbibliothek, Cent. VII 59",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 59",https://online-service.nuernberg.de/viewer/api/v1/records/07140734/manifest/
16200,"Nuremberg, Stadtbibliothek, Cent. VII 62",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 62",https://online-service.nuernberg.de/viewer/api/v1/records/07141054/manifest/
16201,"Nuremberg, Stadtbibliothek, Cent. VII 65",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 65",https://online-service.nuernberg.de/viewer/api/v1/records/07081276/manifest/
16203,"Nuremberg, Stadtbibliothek, Cent. VII 67",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 67",https://online-service.nuernberg.de/viewer/api/v1/records/07081282/manifest/
16204,"Nuremberg, Stadtbibliothek, Cent. VII 74",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 74",https://online-service.nuernberg.de/viewer/api/v1/records/07119642/manifest/
16205,"Nuremberg, Stadtbibliothek, Cent. VII 75",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 75",https://online-service.nuernberg.de/viewer/api/v1/records/07121271/manifest/
16206,"Nuremberg, Stadtbibliothek, Cent. VII 76",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 76",https://online-service.nuernberg.de/viewer/api/v1/records/07121277/manifest/
16207,"Nuremberg, Stadtbibliothek, Cent. VII 78",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 78",https://online-service.nuernberg.de/viewer/api/v1/records/07101329/manifest/
16208,"Nuremberg, Stadtbibliothek, Cent. VII 79",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 79",https://online-service.nuernberg.de/viewer/api/v1/records/07118871/manifest/
16209,"Nuremberg, Stadtbibliothek, Cent. VII 88",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 88",https://online-service.nuernberg.de/viewer/api/v1/records/07121376/manifest/
16210,"Nuremberg, Stadtbibliothek, Cent. VII 89",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 89",https://online-service.nuernberg.de/viewer/api/v1/records/07121377/manifest/
16211,"Nuremberg, Stadtbibliothek, Cent. VII 9",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 9",https://online-service.nuernberg.de/viewer/api/v1/records/07117063/manifest/
16212,"Nuremberg, Stadtbibliothek, Cent. VII 91",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 91",https://online-service.nuernberg.de/viewer/api/v1/records/07121886/manifest/
16214,"Nuremberg, Stadtbibliothek, Cent. VII 92",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 92",https://online-service.nuernberg.de/viewer/api/v1/records/07094468/manifest/
16215,"Nuremberg, Stadtbibliothek, Cent. VII 93",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Cent. VII 93",https://online-service.nuernberg.de/viewer/api/v1/records/07121887/manifest/
16216,"Nuremberg, Stadtbibliothek, Will. VII, 1447. 8o",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Will. VII, 1447. 8o",https://online-service.nuernberg.de/viewer/api/v1/records/07081592/manifest/
16217,"Nuremberg, Stadtbibliothek, Will.II, 19. 8o",42,"Nuremberg, Stadtbibliothek","Nuremberg, Stadtbibliothek","Will.II, 19. 8o",https://online-service.nuernberg.de/viewer/api/v1/records/07081480/manifest/
16221,"Oxford, Bodleian Library, Bodl. 451",44,"Oxford, Bodleian Library","Oxford, Bodleian Library","Bodl. 451",https://iiif.bodleian.ox.ac.uk/iiif/manifest/5dbb4f95-5c18-4cef-aa52-74b0a1651e86.json
16223,"Oxford, Bodleian Library, Bodl. 62",44,"Oxford, Bodleian Library","Oxford, Bodleian Library","Bodl. 62",https://iiif.bodleian.ox.ac.uk/iiif/manifest/a887b0d0-f435-4a76-8d0b-10b5aa1797ae.json
16227,"Oxford, Bodleian Library, Canonici Or. 89",44,"Oxford, Bodleian Library","Oxford, Bodleian Library","Canonici Or. 89",https://iiif.bodleian.ox.ac.uk/iiif/manifest/40fda6eb-3be4-431a-821d-f5cd93fcbdeb.json
16229,"Oxford, Bodleian Library, Don. e. 248",44,"Oxford, Bodleian Library","Oxford, Bodleian Library","Don. e. 248",https://iiif.bodleian.ox.ac.uk/iiif/manifest/b9cb9cfe-6eb4-47ac-aad1-c905379f6af7.json
16230,"Oxford, Bodleian Library, Douce 176",44,"Oxford, Bodleian Library","Oxford, Bodleian Library","Douce 176",https://iiif.bodleian.ox.ac.uk/iiif/manifest/e3408f3e-42e5-48ea-88fa-3f4da7765ecf.json
16231,"Oxford, Bodleian Library, Douce f.1",44,"Oxford, Bodleian Library","Oxford, Bodleian Library","Douce f.1",https://iiif.bodleian.ox.ac.uk/iiif/manifest/e6459d53-af86-486c-84e2-137e1f179f87.json
16234,"Oxford, Bodleian Library, Laud misc 126",44,"Oxford, Bodleian Library","Oxford, Bodleian Library","Laud misc 126",https://iiif.bodleian.ox.ac.uk/iiif/manifest/9fed4442-f4b6-439d-b359-41df38d9c9d4.json
16236,"Oxford, Bodleian Library, Laud Misc 485",44,"Oxford, Bodleian Library","Oxford, Bodleian Library","Laud Misc 485",https://iiif.bodleian.ox.ac.uk/iiif/manifest/46260520-2a40-41a0-90e6-239113ab8902.json
16237,"Oxford, Bodleian Library, Laud Misc. 415",44,"Oxford, Bodleian Library","Oxford, Bodleian Library","Laud Misc. 415",https://iiif.bodleian.ox.ac.uk/iiif/manifest/28d16887-31cc-4f89-9562-59e26a1dbfda.json
16239,"Oxford, Bodleian Library, Rawl. C. 86",44,"Oxford, Bodleian Library","Oxford, Bodleian Library","Rawl. C. 86",https://iiif.bodleian.ox.ac.uk/iiif/manifest/de729c5e-1a4e-40ad-b23b-186ebba1a92c.json
16244,"Paris, Bibliothèque de l'Arsenal, Ms. 1189",50,"Paris, Bibliothèque de l'Arsenal","Paris, Bibliothèque de l'Arsenal","Ms. 1189",https://gallica.bnf.fr/iiif/ark:/12148/btv1b52520423n/manifest.json
16247,"Paris, Bibliothèque de l'Arsenal, Ms. 424",50,"Paris, Bibliothèque de l'Arsenal","Paris, Bibliothèque de l'Arsenal","Ms. 424",https://gallica.bnf.fr/iiif/ark:/12148/btv1b550131995/manifest.json
16251,"Paris, Bibliothèque de l'Arsenal, Ms. 8228",50,"Paris, Bibliothèque de l'Arsenal","Paris, Bibliothèque de l'Arsenal","Ms. 8228",https://gallica.bnf.fr/iiif/ark:/12148/btv1b52504135k/manifest.json
16252,"Paris, Bibliothèque Mazarine, Ms. 390",51,"Paris, Bibliothèque Mazarine","Paris, Bibliothèque Mazarine","Ms. 390",https://bibnum.institutdefrance.fr/iiif/1851/manifest
16253,"Paris, Bibliothèque Mazarine, Ms. 432",51,"Paris, Bibliothèque Mazarine","Paris, Bibliothèque Mazarine","Ms. 432",https://bibnum.institutdefrance.fr/iiif/1853/manifest
16255,"Paris, Bibliothèque nationale de France, Français 1176",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 1176",https://gallica.bnf.fr/iiif/ark:/12148/btv1b8448970d/manifest.json
16256,"Paris, Bibliothèque nationale de France, Français 1533",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 1533",https://gallica.bnf.fr/iiif/ark:/12148/btv1b9009683f/manifest.json
16258,"Paris, Bibliothèque nationale de France, Français 24786",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 24786",https://gallica.bnf.fr/iiif/ark:/12148/btv1b84514642/manifest.json
16259,"Paris, Bibliothèque nationale de France, Français 24864",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 24864",https://gallica.bnf.fr/iiif/ark:/12148/btv1b8451465g/manifest.json
16260,"Paris, Bibliothèque nationale de France, Français 342",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 342",https://gallica.bnf.fr/iiif/ark:/12148/btv1b100336071/manifest.json
16261,"Paris, Bibliothèque nationale de France, Français 580",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 580",https://gallica.bnf.fr/iiif/ark:/12148/btv1b8448967x/manifest.json
16262,"Paris, Bibliothèque nationale de France, Français 817",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 817",https://gallica.bnf.fr/iiif/ark:/12148/btv1b9059139p/manifest.json
16263,"Paris, Bibliothèque nationale de France, Français 835",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 835",https://gallica.bnf.fr/iiif/ark:/12148/btv1b8449047c/manifest.json
16264,"Paris, Bibliothèque nationale de France, Latin 10399",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 10399",https://gallica.bnf.fr/iiif/ark:/12148/btv1b52513593n/manifest.json
16265,"Paris, Bibliothèque nationale de France, Latin 10400",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 10400",https://gallica.bnf.fr/iiif/ark:/12148/btv1b52513595j/manifest.json
16267,"Paris, Bibliothèque nationale de France, Latin 12207",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 12207",https://gallica.bnf.fr/iiif/ark:/12148/btv1b10038925t/manifest.json
16268,"Berlin, Staatsbibliothek, Germ. f.88",115,"Berlin, Staatsbibliothek","Berlin, Staatsbibliothek","Germ. f.88",https://content.staatsbibliothek-berlin.de/dc/776835971/manifest
16269,"Paris, Bibliothèque nationale de France, Latin 12238",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 12238",https://gallica.bnf.fr/iiif/ark:/12148/btv1b9066805n/manifest.json
16270,"Paris, Bibliothèque nationale de France, Latin 12240",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 12240",https://gallica.bnf.fr/iiif/ark:/12148/btv1b107208973/manifest.json
16271,"Paris, Bibliothèque nationale de France, Latin 12241",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 12241",https://gallica.bnf.fr/iiif/ark:/12148/btv1b10720964w/manifest.json
16272,"Paris, Bibliothèque nationale de France, Latin 12243",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 12243",https://gallica.bnf.fr/iiif/ark:/12148/btv1b90779453/manifest.json
16273,"Paris, Bibliothèque nationale de France, Latin 12949",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 12949",https://gallica.bnf.fr/iiif/ark:/12148/btv1b10542356v/manifest.json
16274,"Paris, Bibliothèque nationale de France, Latin 1564",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 1564",https://gallica.bnf.fr/iiif/ark:/12148/btv1b9066891d/manifest.json
16277,"Paris, Bibliothèque nationale de France, Latin 17654",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 17654",https://gallica.bnf.fr/iiif/ark:/12148/btv1b85624088/manifest.json
16279,"Paris, Bibliothèque nationale de France, Latin 2110",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 2110",https://gallica.bnf.fr/iiif/ark:/12148/btv1b550134747/manifest.json
16280,"Paris, Bibliothèque nationale de France, Latin 2706",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 2706",https://gallica.bnf.fr/iiif/ark:/12148/btv1b10033740x/manifest.json
16281,"Paris, Bibliothèque nationale de France, Latin 4808",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 4808",https://gallica.bnf.fr/iiif/ark:/12148/btv1b10546166w/manifest.json
16282,"Paris, Bibliothèque nationale de France, Latin 6413",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 6413",https://gallica.bnf.fr/iiif/ark:/12148/btv1b10527898d/manifest.json
16283,"Paris, Bibliothèque nationale de France, Latin 7193",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 7193",https://gallica.bnf.fr/iiif/ark:/12148/btv1b105470427/manifest.json
16284,"Paris, Bibliothèque nationale de France, Latin 7560",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Latin 7560",https://gallica.bnf.fr/iiif/ark:/12148/btv1b9066492f/manifest.json
16285,"Paris, Bibliothèque nationale de France, NAL 348",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","NAL 348",https://gallica.bnf.fr/iiif/ark:/12148/btv1b100351800/manifest.json
16286,"Paris, Bibliothèque nationale de France, NAL 667",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","NAL 667",https://gallica.bnf.fr/iiif/ark:/12148/btv1b10036785v/manifest.json
16287,"Paris, Bibliothèque nationale de France, NAL 772",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","NAL 772",https://gallica.bnf.fr/iiif/ark:/12148/btv1b10029569s/manifest.json
16304,"Perugia, Biblioteca Comunale, 1087",57,"Perugia, Biblioteca Comunale","Perugia, Biblioteca Comunale",1087,https://jmms.iccu.sbn.it/jmms/metadata/VFdGblZHVmpZU0F0SUVsRFExVV8_/b2FpOnd3dy5pbnRlcm5ldGN1bHR1cmFsZS5zYm4uaXQvVGVjYToyMDpOVDAwMDA6TjpDTk1EMDAwMDA0ODY4MA__/manifest.json
16309,"Perugia, Biblioteca Comunale, 1106",57,"Perugia, Biblioteca Comunale","Perugia, Biblioteca Comunale",1106,https://jmms.iccu.sbn.it/jmms/metadata/VFdGblZHVmpZU0F0SUVsRFExVV8_/b2FpOnd3dy5pbnRlcm5ldGN1bHR1cmFsZS5zYm4uaXQvVGVjYToyMDpOVDAwMDA6TjpDTk1EMDAwMDA0ODQyMw__/manifest.json
16311,"Perugia, Biblioteca Comunale, 1176",57,"Perugia, Biblioteca Comunale","Perugia, Biblioteca Comunale",1176,https://jmms.iccu.sbn.it/jmms/metadata/VFdGblZHVmpZU0F0SUVsRFExVV8_/b2FpOnd3dy5pbnRlcm5ldGN1bHR1cmFsZS5zYm4uaXQvVGVjYToyMDpOVDAwMDA6TjpDTk1EMDAwMDA0ODY4Mg__/manifest.json
16316,"Philadelphia, University of Pennsylvania, Ms.ex 655",60,"Philadelphia, University of Pennsylvania","Philadelphia, University of Pennsylvania","Ms.ex 655",https://colenda.library.upenn.edu/items/ark:/81431/p3dv57/manifest
16317,"Philadelphia, University of Pennsylvania, Oversize Ms. Codex 255",60,"Philadelphia, University of Pennsylvania","Philadelphia, University of Pennsylvania","Oversize Ms. Codex 255",https://colenda.library.upenn.edu/items/ark:/81431/p3td9n90w/manifest
16319,"Porrentruy, Bibliothèque cantonale jurasienne, Ms. 29",24112,"Porrentruy, Bibliothèque cantonale jurasienne","Porrentruy, Bibliothèque cantonale jurasienne","Ms. 29",https://www.e-codices.ch/metadata/iiif/bcj-0029/manifest.json
16322,"Prague, National Library of the Czech Republic, Ms. XVI.F.1",63,"Prague, National Library of the Czech Republic","Prague, National Library of the Czech Republic","Ms. XVI.F.1",https://collectiones.manuscriptorium.com/assorted/AIPDIG/NKCR__/4/AIPDIG-NKCR__XVI_F_1_____3L2U0H4-cs/?lang=cs
16325,"Prague, National Library of the Czech Republic, Ms. XVI.G.26",63,"Prague, National Library of the Czech Republic","Prague, National Library of the Czech Republic","Ms. XVI.G.26",https://collectiones.manuscriptorium.com/assorted/AIPDIG/NKCR__/8/AIPDIG-NKCR__XVI_G_26____2KJMO98-cs/?lang=cs
16326,"Prague, National Library of the Czech Republic, Ms. XVI.G.34",63,"Prague, National Library of the Czech Republic","Prague, National Library of the Czech Republic","Ms. XVI.G.34",https://collectiones.manuscriptorium.com/assorted/AIPDIG/NKCR__/5/AIPDIG-NKCR__XVI_G_34____1PWI335-cs/?lang=cs
16330,"Prague, National Library of the Czech Republic, Ms. XVI.F.73",63,"Prague, National Library of the Czech Republic","Prague, National Library of the Czech Republic","Ms. XVI.F.73",https://collectiones.manuscriptorium.com/assorted/AIPDIG/NKCR__/7/AIPDIG-NKCR__XVI_F_73____0KZDO37-cs/?lang=cs
16333,"Prague, National Museum, Ms. X A 12",64,"Prague, National Museum","Prague, National Museum","Ms. X A 12",https://collectiones.manuscriptorium.com/assorted/AIPDIG/NMP___/5/AIPDIG-NMP___X_A_12______3XBZGT5-cs/?lang=cs
16335,"Prague, National Museum, Ms. XIII C 20",64,"Prague, National Museum","Prague, National Museum","Ms. XIII C 20",https://collectiones.manuscriptorium.com/assorted/KNM___/NMP___/1/KNM___-NMP___XIII_C_20___24U1WL1-en/
16355,"Rome, Biblioteca Nazionale Centrale, Vittorio Emanuele 1335",69,"Rome, Biblioteca Nazionale Centrale","Rome, Biblioteca Nazionale Centrale","Vittorio Emanuele 1335",https://public-api-collaudo.prod.os01.ocp.cineca.it/api/v1/apipublic/resource/3216EDCC58644C539C18DA75A04C66BF/manifest/749EEC58A03E44B1820E625EE71DE2A0
16409,"Solothurn, Zentralbibliothek, Ms. S 458",24123,"Solothurn, Zentralbibliothek","Solothurn, Zentralbibliothek","Ms. S 458",https://www.e-codices.unifr.ch/metadata/iiif/zbs-S-0458/manifest.json
16414,"Saint-Gall. Stiftsbibliothek, Ms. 499",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. 499",https://www.e-codices.unifr.ch/metadata/iiif/csg-0499/manifest.json
16416,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 1066",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 1066",https://www.e-codices.unifr.ch/metadata/iiif/csg-1066/manifest.json
16417,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 1869",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 1869",https://www.e-codices.unifr.ch/metadata/iiif/csg-1869/manifest.json
16418,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 1916",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 1916",https://www.e-codices.unifr.ch/metadata/iiif/csg-1916/manifest.json
16419,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 363",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 363",https://www.e-codices.unifr.ch/metadata/iiif/csg-0363/manifest.json
16420,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 406",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 406",https://www.e-codices.unifr.ch/metadata/iiif/csg-0406/manifest.json
16421,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 479",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 479",https://www.e-codices.unifr.ch/metadata/iiif/csg-0479/manifest.json
16423,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 491",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 491",https://www.e-codices.unifr.ch/metadata/iiif/csg-0491/manifest.json
16424,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 603",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 603",https://www.e-codices.unifr.ch/metadata/iiif/csg-0603/manifest.json
16425,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 983",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 983",https://www.e-codices.unifr.ch/metadata/iiif/csg-0983/manifest.json
16426,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 990",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 990",https://www.e-codices.unifr.ch/metadata/iiif/csg-0990/manifest.json
16427,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 991",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 991",https://www.e-codices.unifr.ch/metadata/iiif/csg-0991/manifest.json
16431,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 934",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Ms. Sang. 934",https://www.e-codices.unifr.ch/metadata/iiif/csg-0934/manifest.json
16432,"Stockholm, Kungliga Biblioteket, A 172",80,"Stockholm, Kungliga Biblioteket","Stockholm, Kungliga Biblioteket","A 172",https://www.manuscripta.se/iiif/101154/manifest.json
16436,"Stockholm, Kungliga Biblioteket, A 3",80,"Stockholm, Kungliga Biblioteket","Stockholm, Kungliga Biblioteket","A 3",https://www.manuscripta.se/iiif/100203/manifest.json
16439,"Stockholm, Kungliga Biblioteket, A 82a",80,"Stockholm, Kungliga Biblioteket","Stockholm, Kungliga Biblioteket","A 82a",https://www.manuscripta.se/iiif/100237/manifest.json
16447,"Strasbourg, Bibliothèque du Grand Séminaire, Ms. 37",81,"Strasbourg, Bibliothèque du Grand Séminaire","Strasbourg, Bibliothèque du Grand Séminaire","Ms. 37",https://iiif.biblissima.fr/collections/manifest/e77ff407cad1a2d330f795e52ad625e07cd560f3
16448,"Strasbourg, Bibliothèque universitaire, Ms. 1.989",82,"Strasbourg, Bibliothèque universitaire","Strasbourg, Bibliothèque universitaire","Ms. 1.989",https://api.irht.cnrs.fr/ark:/63955/fr0l0ekg4ofu/manifest.json
16451,"Strasbourg, Bibliothèque universitaire, Ms. 2.930",82,"Strasbourg, Bibliothèque universitaire","Strasbourg, Bibliothèque universitaire","Ms. 2.930",https://api.irht.cnrs.fr/ark:/63955/fjsqy6us141v/manifest.json
16452,"Strasbourg, Bibliothèque universitaire, Ms. 306",82,"Strasbourg, Bibliothèque universitaire","Strasbourg, Bibliothèque universitaire","Ms. 306",https://bvmm.irht.cnrs.fr/iiif/16993/manifest
28818,"Stockholm, Kungliga Biblioteket, A 80",80,"Stockholm, Kungliga Biblioteket","Stockholm, Kungliga Biblioteket","A 80",https://www.manuscripta.se/iiif/100234/manifest.json
28830,"Stockholm, Kungliga Biblioteket, A 1",80,"Stockholm, Kungliga Biblioteket","Stockholm, Kungliga Biblioteket","A 1",https://www.manuscripta.se/iiif/100201/manifest.json
28831,"Stockholm, Kungliga Biblioteket, A 9",80,"Stockholm, Kungliga Biblioteket","Stockholm, Kungliga Biblioteket","A 9",https://www.manuscripta.se/iiif/100209/manifest.json
28832,"Stockholm, Kungliga Biblioteket, A 38",80,"Stockholm, Kungliga Biblioteket","Stockholm, Kungliga Biblioteket","A 38",https://www.manuscripta.se/iiif/100222/manifest.json
28834,"Stockholm, Kungliga Biblioteket, A 43",80,"Stockholm, Kungliga Biblioteket","Stockholm, Kungliga Biblioteket","A 43",https://www.manuscripta.se/iiif/100223/manifest.json
28835,"Stockholm, Kungliga Biblioteket, C 12",80,"Stockholm, Kungliga Biblioteket","Stockholm, Kungliga Biblioteket","C 12",https://www.manuscripta.se/iiif/100406/manifest.json
28879,"Stockholm, Kungliga Biblioteket, A 12",80,"Stockholm, Kungliga Biblioteket","Stockholm, Kungliga Biblioteket","A 12",https://www.manuscripta.se/iiif/100211/manifest.json
